partition_path,partition_id,status,size_file_a_bytes,size_file_b_bytes,size_diff_bytes,sha256_file_a,sha256_file_b
Partitions/1720,1720,IDENTICAL,78038,78038,0,86a7a8691e6bce75c48d1205caf10fd94250b1135968e30e58fb946a8893ced1,86a7a8691e6bce75c48d1205caf10fd94250b1135968e30e58fb946a8893ced1
Partitions/1723,1723,IDENTICAL,2080,2080,0,135fe465c27ab96168028bf9954c223124ae6f0529f3451de49892ce08fc1609,135fe465c27ab96168028bf9954c223124ae6f0529f3451de49892ce08fc1609
Partitions/1724,1724,IDENTICAL,1504,1504,0,204760f6fc5a34cc856aa43bf20b7126ce2900a44e5590031b131223a393f98d,204760f6fc5a34cc856aa43bf20b7126ce2900a44e5590031b131223a393f98d
Partitions/1725,1725,IDENTICAL,967,967,0,dc704b71d99a930f86eea1a980e5bb4f520a0933b77d88c467abbf43b3a6dc5c,dc704b71d99a930f86eea1a980e5bb4f520a0933b77d88c467abbf43b3a6dc5c
Partitions/1727,1727,IDENTICAL,1593,1593,0,c031369a4135a1a8a87f4267067e3b2034ac871547a1ec481182ee80158d610d,c031369a4135a1a8a87f4267067e3b2034ac871547a1ec481182ee80158d610d
Partitions/1728,1728,IDENTICAL,1223,1223,0,d5490d5b1ca5965777a3608a1772435a6baa0b0823ed4cda21f95ceab5c7e405,d5490d5b1ca5965777a3608a1772435a6baa0b0823ed4cda21f95ceab5c7e405
Partitions/173,173,IDENTICAL,5174,5174,0,ffe9f09cc443821962f845aea308cba04d3a0821529f8f5aba11710796c3a61f,ffe9f09cc443821962f845aea308cba04d3a0821529f8f5aba11710796c3a61f
Partitions/1731,1731,IDENTICAL,1682,1682,0,7259df505537e9cff04fbfef5684e8fa5c4b95c6275d84f9c6e43ff707a0c02c,7259df505537e9cff04fbfef5684e8fa5c4b95c6275d84f9c6e43ff707a0c02c
Partitions/1733,1733,IDENTICAL,2097,2097,0,ef36c6d2e1414eaf808391b665494d1f84b27ecea56681096f06f914886f1ccd,ef36c6d2e1414eaf808391b665494d1f84b27ecea56681096f06f914886f1ccd
Partitions/1734,1734,IDENTICAL,1902,1902,0,c451e8ab033625eceace2b923db035bf0343dab582da53d6360d77120a34b544,c451e8ab033625eceace2b923db035bf0343dab582da53d6360d77120a34b544
Partitions/1735,1735,IDENTICAL,6297,6297,0,9b15be39b4d00e332f0feb240b7566954796cee3cbea8c105f747cc42a4e48fd,9b15be39b4d00e332f0feb240b7566954796cee3cbea8c105f747cc42a4e48fd
Partitions/1737,1737,IDENTICAL,2470,2470,0,d76852d1f60b2ca6e5cd2a9cfdcfe7670b78eb3d4a9f6fa1b49460237ba241d6,d76852d1f60b2ca6e5cd2a9cfdcfe7670b78eb3d4a9f6fa1b49460237ba241d6
Partitions/1740,1740,IDENTICAL,1350,1350,0,c468b7ee7964237bcb9662dbbfdad8030bd617bd3b6003b760cc060f6c1fd3d7,c468b7ee7964237bcb9662dbbfdad8030bd617bd3b6003b760cc060f6c1fd3d7
Partitions/1741,1741,IDENTICAL,251272,251272,0,0227dff2194b9fe4e67edee9317a14217bd905c8bd68d39341b2556c125cb26b,0227dff2194b9fe4e67edee9317a14217bd905c8bd68d39341b2556c125cb26b
Partitions/1743,1743,IDENTICAL,685498,685498,0,97c2e232fe3a815a8d804dc3cb4824a821f4f9f8ff249330b45e0633563f3ac8,97c2e232fe3a815a8d804dc3cb4824a821f4f9f8ff249330b45e0633563f3ac8
Partitions/1744,1744,IDENTICAL,149689,149689,0,20bbbb6d10b8fd2b5356075c9deadf780621869d96f9d709ea12809a8ba06bb7,20bbbb6d10b8fd2b5356075c9deadf780621869d96f9d709ea12809a8ba06bb7
Partitions/1746,1746,IDENTICAL,133066,133066,0,86866c63d8d08dc151cd27c30543ae1b821d5a0e9abef41ff44e92c77f8f9275,86866c63d8d08dc151cd27c30543ae1b821d5a0e9abef41ff44e92c77f8f9275
Partitions/1747,1747,IDENTICAL,142328,142328,0,508c729277a4edbe8c1da51a9c93df18f975edff30edb48c9f4b046e0dfac4cb,508c729277a4edbe8c1da51a9c93df18f975edff30edb48c9f4b046e0dfac4cb
Partitions/1748,1748,IDENTICAL,130677,130677,0,b0a79953c0b03bd7fb7faddd0a589b0a4c391e25b5c2a1732138d67796a6265a,b0a79953c0b03bd7fb7faddd0a589b0a4c391e25b5c2a1732138d67796a6265a
Partitions/1749,1749,IDENTICAL,10400,10400,0,8805bb19e045348b371fe33685008f7cd273710e11101f313c9aa7fd32671b5b,8805bb19e045348b371fe33685008f7cd273710e11101f313c9aa7fd32671b5b
Partitions/1750,1750,IDENTICAL,6899,6899,0,030a2a997af902a14c69acd450146a6898b98e131fa6c5e5370196cc63ab1434,030a2a997af902a14c69acd450146a6898b98e131fa6c5e5370196cc63ab1434
Partitions/1751,1751,IDENTICAL,1016,1016,0,7e5fa087124ac8d0374f83dd00ede02647ce5ac9a7d55af03df17bf72403e053,7e5fa087124ac8d0374f83dd00ede02647ce5ac9a7d55af03df17bf72403e053
Partitions/1753,1753,IDENTICAL,2819439,2819439,0,cbce5b69a419f387ed8e9806fcb02992ff5e7d7d3955f2005a147672ebe5866a,cbce5b69a419f387ed8e9806fcb02992ff5e7d7d3955f2005a147672ebe5866a
Partitions/1754,1754,IDENTICAL,1128,1128,0,0301a5e60e75425ef42f32d8e6ff97424098a305d2d1e1ea358bb46814165b9a,0301a5e60e75425ef42f32d8e6ff97424098a305d2d1e1ea358bb46814165b9a
Partitions/1756,1756,IDENTICAL,6476,6476,0,d66737e04315f5e0cc07a38b7ef39b52f62424a33741d47640feac6817cdd36e,d66737e04315f5e0cc07a38b7ef39b52f62424a33741d47640feac6817cdd36e
Partitions/1758,1758,IDENTICAL,1096,1096,0,add530bdfe672b6a5d4b611649aff3a92dfe63532ce1733826b3ca2565321993,add530bdfe672b6a5d4b611649aff3a92dfe63532ce1733826b3ca2565321993
Partitions/1759,1759,IDENTICAL,1128,1128,0,71397b990d97f667980f45ea48edbfeb65922ea3a03b5fe5f343430756ea996c,71397b990d97f667980f45ea48edbfeb65922ea3a03b5fe5f343430756ea996c
Partitions/176,176,IDENTICAL,137380,137380,0,da6cbd558a1d216897776196e0786932f8bbfddf1150a49ec68d77990b587e64,da6cbd558a1d216897776196e0786932f8bbfddf1150a49ec68d77990b587e64
Partitions/1760,1760,IDENTICAL,24309,24309,0,a0b192418232a8f9f6bcab1d727a0ba2fd13f70cd645b0901ba352093e013120,a0b192418232a8f9f6bcab1d727a0ba2fd13f70cd645b0901ba352093e013120
Partitions/1762,1762,IDENTICAL,8272,8272,0,767d4599798c416d1043a64fee0ad4c1c8ec353229849e25ebbfb170d150a1d2,767d4599798c416d1043a64fee0ad4c1c8ec353229849e25ebbfb170d150a1d2
Partitions/1764,1764,IDENTICAL,919,919,0,09ce95c7c2c5877c2733dbd389b6d3c4954896b584fe98c4c2d466ac210f972c,09ce95c7c2c5877c2733dbd389b6d3c4954896b584fe98c4c2d466ac210f972c
Partitions/1766,1766,IDENTICAL,1650,1650,0,ddfcb1cfb5c8a5902a0d1172113bf430405b1a6294af2daf7f6e884021898ff6,ddfcb1cfb5c8a5902a0d1172113bf430405b1a6294af2daf7f6e884021898ff6
Partitions/1767,1767,IDENTICAL,674240,674240,0,f84765fc6339d67dd6469b57eb9e046aee385052073ac075bb64973911c3fb01,f84765fc6339d67dd6469b57eb9e046aee385052073ac075bb64973911c3fb01
Partitions/177,177,IDENTICAL,1893765,1893765,0,449450c37cafe50df925e5ab9861cb11c19133757b641f40cf3dd9e3b1eeab3d,449450c37cafe50df925e5ab9861cb11c19133757b641f40cf3dd9e3b1eeab3d
Partitions/1770,1770,IDENTICAL,359253,359253,0,f33a4a2309d11bc327ffa0cc93cd50af61bad14a610cf9b3bf550b30f8f55e3e,f33a4a2309d11bc327ffa0cc93cd50af61bad14a610cf9b3bf550b30f8f55e3e
Partitions/1771,1771,IDENTICAL,25332,25332,0,c9c35b61bcb5cfc5579aed1d586f463d76f81d4aa1dbd531dda431581bf48600,c9c35b61bcb5cfc5579aed1d586f463d76f81d4aa1dbd531dda431581bf48600
Partitions/1772,1772,IDENTICAL,4919,4919,0,10f7fc05438121b55d622e5a74b03e8ffa07f1bdea6e923cd22392aa8ecb86dd,10f7fc05438121b55d622e5a74b03e8ffa07f1bdea6e923cd22392aa8ecb86dd
Partitions/1773,1773,IDENTICAL,12090,12090,0,6a83e2311e5f115b89080c04d702fd0135a488ebc7872a7e6f209d02e64c1bf9,6a83e2311e5f115b89080c04d702fd0135a488ebc7872a7e6f209d02e64c1bf9
Partitions/1774,1774,IDENTICAL,2072,2072,0,222ebdb6a058d039a246d8b5b565bffe887c6b820938b59420dd0cf4c7a7d0aa,222ebdb6a058d039a246d8b5b565bffe887c6b820938b59420dd0cf4c7a7d0aa
Partitions/1776,1776,IDENTICAL,1064,1064,0,bbcd201d7bc5991a0364312c021eb97316cf4ca7833c53c696b677a13f11b52d,bbcd201d7bc5991a0364312c021eb97316cf4ca7833c53c696b677a13f11b52d
Partitions/1777,1777,IDENTICAL,1682,1682,0,6ce0301dd14d146144c2f11e9791ac496b2654f288707ed6d43ff405300a0ddd,6ce0301dd14d146144c2f11e9791ac496b2654f288707ed6d43ff405300a0ddd
Partitions/1778,1778,IDENTICAL,1625,1625,0,fd0862e7c329fd3009fe3cacd006a8407022e781a5af97acda4d38604d3332f2,fd0862e7c329fd3009fe3cacd006a8407022e781a5af97acda4d38604d3332f2
Partitions/178,178,IDENTICAL,1516977,1516977,0,27be60783a4e7a1deabb63478154756247852a66f133a549f66b27ff97dd6511,27be60783a4e7a1deabb63478154756247852a66f133a549f66b27ff97dd6511
Partitions/1780,1780,IDENTICAL,29938,29938,0,45e7e90752d1921592d70e741bea84e50459369003bb6bde5e64cc509fb11c5a,45e7e90752d1921592d70e741bea84e50459369003bb6bde5e64cc509fb11c5a
Partitions/1784,1784,IDENTICAL,8792,8792,0,5b9fff37306663f5381de2b5be538188a26502859bde04699ead29b8a4a553a9,5b9fff37306663f5381de2b5be538188a26502859bde04699ead29b8a4a553a9
Partitions/179,179,IDENTICAL,3478,3478,0,c2fd736a0df80f1cd214c780afbe2b36a9c193706f613cc3e3febbe45fd32aff,c2fd736a0df80f1cd214c780afbe2b36a9c193706f613cc3e3febbe45fd32aff
Partitions/1792,1792,IDENTICAL,309869,309869,0,00a7cf87db10fc6e83dd0b673d88535252998353fae9851e8eab883b7276c845,00a7cf87db10fc6e83dd0b673d88535252998353fae9851e8eab883b7276c845
Partitions/1794,1794,IDENTICAL,544765,544765,0,0f352650fe1fbe51690582228a088e5b5065e54c0d370febe13d27f1337b698e,0f352650fe1fbe51690582228a088e5b5065e54c0d370febe13d27f1337b698e
Partitions/1795,1795,IDENTICAL,18679,18679,0,0da74e41be1dfe1136571e998b1524ceb911ceec1b66e7d0064a7b9ab343b753,0da74e41be1dfe1136571e998b1524ceb911ceec1b66e7d0064a7b9ab343b753
Partitions/1798,1798,IDENTICAL,10969,10969,0,3aebe04081179174b66b4ab35e3707442c2815a584081f569627c2ffefb2dfd4,3aebe04081179174b66b4ab35e3707442c2815a584081f569627c2ffefb2dfd4
Partitions/18,18,IDENTICAL,62690,62690,0,9a6090138875dab394cdabf1dc88d440e6ef0082d176f4fef69f948d3de90052,9a6090138875dab394cdabf1dc88d440e6ef0082d176f4fef69f948d3de90052
Partitions/1800,1800,IDENTICAL,27891,27891,0,b8e1db301c60cdd6c4954cae54bec072ef86c419ca4d8519e1b4d11bfb72f9b7,b8e1db301c60cdd6c4954cae54bec072ef86c419ca4d8519e1b4d11bfb72f9b7
Partitions/1801,1801,IDENTICAL,8069,8069,0,bfd11f2955da93e26b49f0af2827c553249e685647b57e4cb6c21a14e19e9581,bfd11f2955da93e26b49f0af2827c553249e685647b57e4cb6c21a14e19e9581
Partitions/1802,1802,IDENTICAL,8426,8426,0,77d18076536be56239cd7e7627f88573029e11d92af3e150b28ba06a164f5254,77d18076536be56239cd7e7627f88573029e11d92af3e150b28ba06a164f5254
Partitions/1803,1803,IDENTICAL,12009,12009,0,ed16444fb38019bbad5d5a23e891a8efd334073571ac350d9cc6a8c933a98859,ed16444fb38019bbad5d5a23e891a8efd334073571ac350d9cc6a8c933a98859
Partitions/1805,1805,IDENTICAL,8483,8483,0,021e5ef71fd1691194ad6ad7916f90187c5a6b6375cc4a7bd8a0bb7b2addaf12,021e5ef71fd1691194ad6ad7916f90187c5a6b6375cc4a7bd8a0bb7b2addaf12
Partitions/1810,1810,IDENTICAL,878,878,0,2e1d8e6e6dae5d14a6b2cf9c2114303bcf7c2443b3ce6d142dea23f2da1412fa,2e1d8e6e6dae5d14a6b2cf9c2114303bcf7c2443b3ce6d142dea23f2da1412fa
Partitions/1812,1812,IDENTICAL,862,862,0,ca8eb55a595a4e6121ecd8c696b96eb6a7297e11cb9843ae6d3b2f6679fdf862,ca8eb55a595a4e6121ecd8c696b96eb6a7297e11cb9843ae6d3b2f6679fdf862
Partitions/1813,1813,IDENTICAL,1357,1357,0,9b62d3422e01a2e674822bba2bc60b9f6d777a81946eaa47c32e1086fee3f056,9b62d3422e01a2e674822bba2bc60b9f6d777a81946eaa47c32e1086fee3f056
Partitions/1814,1814,IDENTICAL,1128,1128,0,e48706455a42ae4a3c7b0e5986ddb800f8a012f3ec5e6324414f335c5e7a9d20,e48706455a42ae4a3c7b0e5986ddb800f8a012f3ec5e6324414f335c5e7a9d20
Partitions/1815,1815,IDENTICAL,1096,1096,0,4ff4a6907de172a030d1001ad1c4129d22abfee58f2f03906a37e6470cf7a64e,4ff4a6907de172a030d1001ad1c4129d22abfee58f2f03906a37e6470cf7a64e
Partitions/1816,1816,IDENTICAL,4791,4791,0,8b470d4e6b32ce4d8da635f893caa0cbcc77277a922eee893744cd22d81c3a28,8b470d4e6b32ce4d8da635f893caa0cbcc77277a922eee893744cd22d81c3a28
Partitions/1818,1818,IDENTICAL,125380,125380,0,ec17e85d5ee30cadb4673e0c660b9e3570da571d7c59695c070ea085e368977a,ec17e85d5ee30cadb4673e0c660b9e3570da571d7c59695c070ea085e368977a
Partitions/1819,1819,IDENTICAL,34032,34032,0,ee5e20bd233342db5279858402fa4c86932925c8cd0ea92cc50afaa984124c93,ee5e20bd233342db5279858402fa4c86932925c8cd0ea92cc50afaa984124c93
Partitions/1820,1820,IDENTICAL,8150,8150,0,8c8efd18556a58dd970980d31ded22174c63a19d1da52fe9e7cdb576a6ce0e0c,8c8efd18556a58dd970980d31ded22174c63a19d1da52fe9e7cdb576a6ce0e0c
Partitions/1822,1822,IDENTICAL,878,878,0,43644ebb681f382221ad3e51ce7ff0052bf01b20da26b0d1e024804947fbd37c,43644ebb681f382221ad3e51ce7ff0052bf01b20da26b0d1e024804947fbd37c
Partitions/1824,1824,IDENTICAL,2917,2917,0,5e136429e758b0d958a7d7b55246066cf8fc7694e3aec2e9063dc714be082ef9,5e136429e758b0d958a7d7b55246066cf8fc7694e3aec2e9063dc714be082ef9
Partitions/1832,1832,IDENTICAL,94163,94163,0,eb2a100cbd8fc311a28cd7b995eb4d9eec00173d1d7da76481ad6e5f0687d6e1,eb2a100cbd8fc311a28cd7b995eb4d9eec00173d1d7da76481ad6e5f0687d6e1
Partitions/1833,1833,IDENTICAL,1128,1128,0,3daeaccdc7c1ab6bf19b21f5b532538ebb5e262e5437acb7ea98c2032f2c08ca,3daeaccdc7c1ab6bf19b21f5b532538ebb5e262e5437acb7ea98c2032f2c08ca
Partitions/1834,1834,IDENTICAL,15430,15430,0,037e09317865784cc066215158853d481f68391df6717371c5b9697ba4a07e1b,037e09317865784cc066215158853d481f68391df6717371c5b9697ba4a07e1b
Partitions/1836,1836,IDENTICAL,14820,14820,0,fc3c5493bf7d18103ad5fc19ec8116da38dbf0401953d097d23afe506cdb2b6d,fc3c5493bf7d18103ad5fc19ec8116da38dbf0401953d097d23afe506cdb2b6d
Partitions/1837,1837,IDENTICAL,805,805,0,2fa2a8fb633aaea4d872ac5274bdefea30497dc44592a0667ab2e827364316c6,2fa2a8fb633aaea4d872ac5274bdefea30497dc44592a0667ab2e827364316c6
Partitions/1846,1846,IDENTICAL,1064,1064,0,b661e29ec01e7c372f2a45c69fbaf9b7891ce4689d9bda9899febd69692f7da9,b661e29ec01e7c372f2a45c69fbaf9b7891ce4689d9bda9899febd69692f7da9
Partitions/1847,1847,IDENTICAL,17144,17144,0,cdda3dc2effb79e06aca5a297125ca7fd6b2555b2dd63dd1aca5045ed054a1a4,cdda3dc2effb79e06aca5a297125ca7fd6b2555b2dd63dd1aca5045ed054a1a4
Partitions/1848,1848,IDENTICAL,16291,16291,0,d57726beb1336a5040229f088ad966f45d801a85d44c522a5e44680dde6e4c56,d57726beb1336a5040229f088ad966f45d801a85d44c522a5e44680dde6e4c56
Partitions/1850,1850,IDENTICAL,14382,14382,0,a9312895804b0eb694033ca6b788a6d8588219e5757c563e9115e1099e888617,a9312895804b0eb694033ca6b788a6d8588219e5757c563e9115e1099e888617
Partitions/1851,1851,IDENTICAL,14365,14365,0,586f30c8fc46700294536a9910e240faadc51112e2ca73b0627ff5964e86a789,586f30c8fc46700294536a9910e240faadc51112e2ca73b0627ff5964e86a789
Partitions/1856,1856,IDENTICAL,6102,6102,0,7a8099ece7cbb7e8752a46cd2f6a73360da6f757e14a36b0dd10c75b55d8a0b0,7a8099ece7cbb7e8752a46cd2f6a73360da6f757e14a36b0dd10c75b55d8a0b0
Partitions/1857,1857,IDENTICAL,28914,28914,0,f5a7a86e6ac2be63dccc45b5475e7582bab3c55e736648008c393da360fa6aec,f5a7a86e6ac2be63dccc45b5475e7582bab3c55e736648008c393da360fa6aec
Partitions/1858,1858,IDENTICAL,8345,8345,0,bd971183611494dbfa3446345a4f4ecc71c05286a0e41dfa1fc0dc23cd158533,bd971183611494dbfa3446345a4f4ecc71c05286a0e41dfa1fc0dc23cd158533
Partitions/1863,1863,IDENTICAL,14495,14495,0,19d9652f0d19768872ff76e994eca4952831fa406b53926443d38be101e07ad9,19d9652f0d19768872ff76e994eca4952831fa406b53926443d38be101e07ad9
Partitions/1866,1866,IDENTICAL,829,829,0,886188a814018cb8fdc08ab725729c55abf35c3b54a0f794e8bc65a14e344773,886188a814018cb8fdc08ab725729c55abf35c3b54a0f794e8bc65a14e344773
Partitions/1867,1867,IDENTICAL,4791,4791,0,99567b0ac0a1da003ea3aa7b8e04d320ee44bb82d6f9562d8862e62014e81e61,99567b0ac0a1da003ea3aa7b8e04d320ee44bb82d6f9562d8862e62014e81e61
Partitions/1868,1868,IDENTICAL,1495,1495,0,2d2a3450edb7b36834d6d2b87f7bf81db6e7c49f304b983a0da38f2733a99c57,2d2a3450edb7b36834d6d2b87f7bf81db6e7c49f304b983a0da38f2733a99c57
Partitions/1870,1870,IDENTICAL,894,894,0,3fe2c2cdc839b44519ac253ec590f986a1f37bbdab5131761cffefbbec303f2e,3fe2c2cdc839b44519ac253ec590f986a1f37bbdab5131761cffefbbec303f2e
Partitions/1872,1872,IDENTICAL,3624,3624,0,53f566080195de5830c68860eb857c331323d8fc33d59e7e14e748b4976dbad8,53f566080195de5830c68860eb857c331323d8fc33d59e7e14e748b4976dbad8
Partitions/1873,1873,IDENTICAL,157877,157877,0,32f1f2e1c993dfeca48654f6c71fe923a21bde8763abedeb880ef3673597213e,32f1f2e1c993dfeca48654f6c71fe923a21bde8763abedeb880ef3673597213e
Partitions/1874,1874,IDENTICAL,724,724,0,c360682f8dfefadceb80b23f87369603900a206c58cd483c9a50f3e0537883d2,c360682f8dfefadceb80b23f87369603900a206c58cd483c9a50f3e0537883d2
Partitions/1876,1876,IDENTICAL,1609,1609,0,a034d4654c76e3959a2c21bcf32b594698168476c7b7270122df0c3eb6fb1a39,a034d4654c76e3959a2c21bcf32b594698168476c7b7270122df0c3eb6fb1a39
Partitions/1877,1877,IDENTICAL,3039,3039,0,bd88acc9706b85381faa3857b9c036b578c7368e97dd47fbb649a729168b2a43,bd88acc9706b85381faa3857b9c036b578c7368e97dd47fbb649a729168b2a43
Partitions/1879,1879,IDENTICAL,134778,134778,0,9342260f0fb4852f73cdedaaa96ed5bdf4878baf5188c8728ee2bee79b6e2840,9342260f0fb4852f73cdedaaa96ed5bdf4878baf5188c8728ee2bee79b6e2840
Partitions/1885,1885,IDENTICAL,2698,2698,0,1174ef9bedec81c0739fb344964019e3bba5a293485920a6077f2cb6f2db4c40,1174ef9bedec81c0739fb344964019e3bba5a293485920a6077f2cb6f2db4c40
Partitions/1887,1887,IDENTICAL,2137,2137,0,d39f6e40d123dc92bfa324fa60a7f71a481d5823934f0680552f7d6545f074cd,d39f6e40d123dc92bfa324fa60a7f71a481d5823934f0680552f7d6545f074cd
Partitions/1888,1888,IDENTICAL,3673,3673,0,bc027b6d715cf7a453d1aa78cffb426ff84f60b6ff70904d10b716e03f106670,bc027b6d715cf7a453d1aa78cffb426ff84f60b6ff70904d10b716e03f106670
Partitions/1890,1890,IDENTICAL,1255,1255,0,213b9fc618f3d88673360431225f84cf0f73484c2a555a30e05f7249677434e2,213b9fc618f3d88673360431225f84cf0f73484c2a555a30e05f7249677434e2
Partitions/1893,1893,IDENTICAL,1191,1191,0,1adb1f2c425594c7d5ee8389262db53b7ef650e396ad8572c8d88addc6cc1b6d,1adb1f2c425594c7d5ee8389262db53b7ef650e396ad8572c8d88addc6cc1b6d
Partitions/1894,1894,IDENTICAL,1504,1504,0,5134e1302e0d07dbd7805fbcca93bd4e28fc7332a9838a1aeae9d379dfbbf925,5134e1302e0d07dbd7805fbcca93bd4e28fc7332a9838a1aeae9d379dfbbf925
Partitions/1895,1895,IDENTICAL,2089,2089,0,7cc448ce13e9282edd807f105d67febf525ed07d77cdbacd3bdb38b52a53d87b,7cc448ce13e9282edd807f105d67febf525ed07d77cdbacd3bdb38b52a53d87b
Partitions/1899,1899,IDENTICAL,910,910,0,992888d8482a254fd5797848d2d86ac201780f98022aa3b9bef0e6c1650701f3,992888d8482a254fd5797848d2d86ac201780f98022aa3b9bef0e6c1650701f3
Partitions/1900,1900,IDENTICAL,2990,2990,0,3caa0f7970bf335a5b65fbc3121bea592e939b60a16f462e265d6172c0aaf634,3caa0f7970bf335a5b65fbc3121bea592e939b60a16f462e265d6172c0aaf634
Partitions/1904,1904,IDENTICAL,3194,3194,0,0d84d330eda3db2cb91f4d0c2a89c0c5eb97cb41c3de811bc627f0478096bd15,0d84d330eda3db2cb91f4d0c2a89c0c5eb97cb41c3de811bc627f0478096bd15
Partitions/1906,1906,IDENTICAL,1642,1642,0,acffb276668cf800ca89ff28f1b93b49bba8b8f143934aa27c34e4ae0711d71b,acffb276668cf800ca89ff28f1b93b49bba8b8f143934aa27c34e4ae0711d71b
Partitions/1907,1907,IDENTICAL,4663,4663,0,1d6f80ba6220a25fc10700f7c012131328f4b27da300ef3636273d30107673df,1d6f80ba6220a25fc10700f7c012131328f4b27da300ef3636273d30107673df
Partitions/1908,1908,IDENTICAL,575,575,0,c3bdc5e2d098333526f03220d883c9e550325d619f4553712ac9b18d5095d95e,c3bdc5e2d098333526f03220d883c9e550325d619f4553712ac9b18d5095d95e
Partitions/1909,1909,IDENTICAL,19703,19703,0,d965d5fc309c7a9b26f8c4f551e16c1cdce0143cf02676915d02a0b5a3e6967a,d965d5fc309c7a9b26f8c4f551e16c1cdce0143cf02676915d02a0b5a3e6967a
Partitions/1910,1910,IDENTICAL,26867,26867,0,bcaf398389d9a93caa73c7119dc037f40a1a4a093bef6e4349a07ed8db7a7635,bcaf398389d9a93caa73c7119dc037f40a1a4a093bef6e4349a07ed8db7a7635
Partitions/1911,1911,IDENTICAL,10685,10685,0,f2ef81d3948caf7e2a3eeb9410bc3542526537e816702ecf9ab3c0d77c3a494c,f2ef81d3948caf7e2a3eeb9410bc3542526537e816702ecf9ab3c0d77c3a494c
Partitions/1913,1913,IDENTICAL,23285,23285,0,2b2b9bf46c2f0e1947212f9b8c58cb6b73844f3ae11a276ca1445eda063b8026,2b2b9bf46c2f0e1947212f9b8c58cb6b73844f3ae11a276ca1445eda063b8026
Partitions/1914,1914,IDENTICAL,91093,91093,0,3984c69a07f48b50d0583ff6b904b6f8cf1e48b788a1fec152a034eaaa7aac02,3984c69a07f48b50d0583ff6b904b6f8cf1e48b788a1fec152a034eaaa7aac02
Partitions/1915,1915,IDENTICAL,52967,52967,0,fa11cd17495de35a439061fb0986aa2e41a5b944b9eb4d2d309a40e6be35133a,fa11cd17495de35a439061fb0986aa2e41a5b944b9eb4d2d309a40e6be35133a
Partitions/1919,1919,IDENTICAL,6793,6793,0,2b493fe10976e8470bb6ab6d6dcad3aaad324196b803daa9ac79f7357b71f03d,2b493fe10976e8470bb6ab6d6dcad3aaad324196b803daa9ac79f7357b71f03d
Partitions/1920,1920,IDENTICAL,8190,8190,0,a508e681af783451a20dd0b56230736c37a5bd85a87fdd16d4e282445bd4efb3,a508e681af783451a20dd0b56230736c37a5bd85a87fdd16d4e282445bd4efb3
Partitions/1921,1921,IDENTICAL,25844,25844,0,f5f96dde2e8685a67cc24d0cea16f118bbeed1175a5f73646f9e41ed55c56b0d,f5f96dde2e8685a67cc24d0cea16f118bbeed1175a5f73646f9e41ed55c56b0d
Partitions/1922,1922,IDENTICAL,118216,118216,0,53d84e01c81340704f9ad92a9810f861118009c171a70501ebd67b8f98bbb782,53d84e01c81340704f9ad92a9810f861118009c171a70501ebd67b8f98bbb782
Partitions/1924,1924,IDENTICAL,3681,3681,0,1a99f99926043461b528740c5e65ecf8841be745dfc2faf9f9d44573e4503eef,1a99f99926043461b528740c5e65ecf8841be745dfc2faf9f9d44573e4503eef
Partitions/1926,1926,IDENTICAL,2340,2340,0,0799e86779daed29f68fbc014ff0ca58e981d455bd55af9e4690fe73077040f4,0799e86779daed29f68fbc014ff0ca58e981d455bd55af9e4690fe73077040f4
Partitions/1928,1928,IDENTICAL,2552,2552,0,98199828b6b2728c5218f765a1b95e17bfc50618daf3c3858737f84caf2b1347,98199828b6b2728c5218f765a1b95e17bfc50618daf3c3858737f84caf2b1347
Partitions/1929,1929,IDENTICAL,4536,4536,0,8136a77b99e9854a1ec266dcc1a3ea89a91cf6bf0f0cbb0d61b27e3871ce59f5,8136a77b99e9854a1ec266dcc1a3ea89a91cf6bf0f0cbb0d61b27e3871ce59f5
Partitions/1931,1931,IDENTICAL,9255,9255,0,dd0251111d1aab5e8a66a4abfd5c6abc4902b10183cb7b604a0930190d77b869,dd0251111d1aab5e8a66a4abfd5c6abc4902b10183cb7b604a0930190d77b869
Partitions/1933,1933,IDENTICAL,3697,3697,0,338f50aa6e2b51242b7d72c1fb6afedaac01d6c1cd0133276375fc58d3684ed6,338f50aa6e2b51242b7d72c1fb6afedaac01d6c1cd0133276375fc58d3684ed6
Partitions/1934,1934,IDENTICAL,14365,14365,0,67cd56d8a572a26d4af499a81721dd435bbeec4dbd540c5390b9e9435cbcf56b,67cd56d8a572a26d4af499a81721dd435bbeec4dbd540c5390b9e9435cbcf56b
Partitions/1939,1939,IDENTICAL,3161,3161,0,c0751a098bd6daa8a17fabf7210133d291abf0600dc7edd3321b253d1af6b8ac,c0751a098bd6daa8a17fabf7210133d291abf0600dc7edd3321b253d1af6b8ac
Partitions/1940,1940,IDENTICAL,13390,13390,0,745af81550323f20972f305a5e5ff05dbccf5c191d402c882f6991907a7ee190,745af81550323f20972f305a5e5ff05dbccf5c191d402c882f6991907a7ee190
Partitions/1941,1941,IDENTICAL,5883,5883,0,a76ec56473580b32bab1ff0003e8c37e8ed7e0dafab1e973e20efa0c98249d03,a76ec56473580b32bab1ff0003e8c37e8ed7e0dafab1e973e20efa0c98249d03
